xh,jyzk
2012215887,1
2012212048,1
2012215245,1
2012215246,1
2012215247,1
2012215248,1
2012215249,1
2012215250,1
2012215687,1
2012215855,1
2012214335,1
2012215254,1
2012214621,1
2012215256,1
2012215257,1
2012215258,1
2012215259,1
2012215260,1
2012215262,0
2012215263,1
2012215264,1
2012212527,1
2012215266,1
2012215181,1
2012215269,1
2012215270,1
2012215271,1
2012215272,0
2012215912,1
2012213316,1
2012213317,1
2012212274,1
2012210343,1
2012215279,0
2012211506,1
2012215281,1
2012215282,1
2012212353,1
2012215479,1
2012212109,1
2012215672,1
2012216100,0
2012213938,1
2012215747,1
2012212756,1
2012213174,1
2012215103,1
2012215104,1
2012215105,1
2012215106,1
2012215107,1
2012215751,1
2012215109,1
2012215110,1
2012215111,1
2012215112,1
2012215113,1
2012215114,1
2012215875,1
2012215116,1
2012215117,1
2012215118,1
2012215119,1
2012215120,1
2012215121,1
2012215122,1
2012211481,1
2012211432,1
2012215126,1
2012213275,1
2012210989,1
2012211525,1
2012215130,1
2012211540,1
2012215132,1
2012215133,1
2012215135,1
2012214773,1
2012214820,1
2012215138,1
2012215139,1
2012215140,1
2012215563,1
2012214083,1
2012215144,1
2012210911,1
2012215146,0
2012215147,1
2012215148,1
2012215149,1
2012215150,1
2012215127,1
2012215351,1
2012215153,1
2012215154,1
2012215155,1
2012215156,1
2012213914,1
2012215158,1
2012215159,1
2012215160,0
2012215161,1
2012210578,1
2012215163,1
2012210314,1
2012215165,1
2012215166,1
2012213295,1
2012215168,1
2012215169,1
2012210686,1
2012215696,1
2012210084,1
2012215174,1
2012215175,1
2012213837,1
2012215178,1
2012215179,1
2012215180,1
2012213841,1
2012215182,1
2012213842,1
2012214430,1
2012214592,1
2012215186,1
2012214678,1
2012215188,1
2012214726,1
2012215190,1
2012210802,1
2012215192,1
2012212541,1
2012215194,1
2012212751,1
2012215196,1
2012215197,0
2012215128,1
2012215199,1
2012210687,1
2012215202,1
2012210080,1
2012215204,1
2012215205,1
2012215206,1
2012215287,1
2012215288,1
2012213147,1
2012215290,1
2012215291,1
2012210158,1
2012213520,1
2012215295,0
2012215296,1
2012213524,1
2012215298,1
2012215299,1
2012215300,1
2012213529,1
2012215302,1
2012215303,1
2012213563,1
2012215305,1
2012215306,0
2012215307,1
2012210467,1
2012213482,1
2012215311,1
2012215312,1
2012213587,1
2012211723,1
2012215315,1
2012212502,1
2012215317,1
2012210812,1
2012215319,1
2012215320,0
2012215321,0
2012215322,1
2012215323,1
2012215324,1
2012210822,1
2012215326,1
2012215327,1
2012211105,1
2012213648,1
2012215330,1
2012215331,1
2012215333,1
2012213656,1
2012210909,1
2012215338,1
2012215339,1
2012215340,1
2012215341,1
2012210602,1
2012215344,1
2012215346,1
2012215347,0
2012215456,1
2012215349,1
2012213635,1
2012213644,1
2012215410,0
2012215451,1
2012213677,1
2012210536,1
2012215454,1
2012212677,1
2012215684,1
2012215725,1
2012215819,1
2012215459,1
2012212451,1
2012215462,1
2012213506,1
2012215464,1
2012215465,1
2012215466,1
2012214280,1
2012215469,1
2012214360,1
2012215471,1
2012215472,1
2012215473,1
2012215474,1
2012214445,1
2012214098,1
2012211603,1
2012215484,1
2012215485,1
2012215486,1
2012214177,1
2012215488,1
2012215732,1
2012215883,1
2012215494,1
2012215724,1
2012215750,1
2012210981,1
2012215499,1
2012210421,1
2012215502,0
2012211509,1
2012210077,1
2012210174,0
2012211563,1
2012210772,1
2012214750,1
2012211741,1
2012211149,1
2012211189,1
2012215717,1
2012211291,0
2012215863,1
2012211413,1
2012211222,1
2012211693,1
2012211570,0
2012211679,0
2012214742,1
2012211604,1
2012211684,1
2012211685,1
2012211334,1
2012211687,0
2012211688,1
2012211689,0
2012211437,1
2012214931,1
2012211692,0
2012216089,1
2012210867,1
2012211695,1
2012211696,1
2012211697,1
2012211698,0
2012211699,1
2012211700,1
2012211701,1
2012211702,1
2012215768,1
2012211704,0
2012215886,1
2012215892,1
2012211388,1
2012211708,1
2012211709,1
2012211710,1
2012211711,1
2012211712,1
2012210625,1
2012211714,1
2012210655,1
2012211716,0
2012210668,1
2012211718,1
2012211721,1
2012211722,0
2012210677,1
2012210683,1
2012214667,1
2012214164,1
2012215985,1
2012211729,1
2012213817,1
2012211460,1
2012211733,0
2012211734,0
2012211246,1
2012211737,1
2012211738,0
2012211739,1
2012211740,0
2012211249,1
2012211742,1
2012214748,1
2012211744,1
2012211745,1
2012211746,0
2012211747,0
2012214260,1
2012214265,1
2012211751,0
2012214319,1
2012215859,1
2012214543,1
2012214568,1
2012211757,0
2012215007,1
2012211759,1
2012214632,1
2012211761,1
2012211762,1
2012211763,0
2012214640,1
2012211766,1
2012214749,1
2012211768,1
2012214456,1
2012211771,0
2012211772,0
2012211773,1
2012211774,0
2012211775,0
2012211776,1
2012214612,1
2012211778,0
2012211779,1
2012211780,1
2012211781,1
2012211782,0
2012213637,1
2012211785,1
2012211786,1
2012211787,1
2012213711,1
2012211789,0
2012211790,1
2012211791,0
2012213748,1
2012215757,1
2012215799,1
2012213014,1
2012211797,0
2012214273,1
2012211799,1
2012211800,0
2012211802,1
2012211806,0
2012214328,1
2012211808,1
2012211809,0
2012213915,1
2012211811,0
2012213360,1
2012211813,0
2012213518,1
2012211815,1
2012211816,0
2012211817,1
2012211818,1
2012214232,1
2012211820,1
2012215782,1
2012211822,0
2012212845,1
2012215715,1
2012211825,1
2012211826,1
2012214910,1
2012215957,1
2012211829,1
2012211756,1
2012211831,0
2012211832,1
2012210022,1
2012211834,0
2012211835,0
2012210049,1
2012210297,1
2012211838,0
2012210328,1
2012210454,1
2012210457,1
2012211842,1
2012211843,0
2012210461,1
2012211845,1
2012211846,1
2012210533,1
2012212993,1
2012211329,1
2012211852,0
2012211344,1
2012211854,0
2012211362,1
2012211856,1
2012211857,0
2012211858,1
2012211860,1
2012212556,1
2012212783,1
2012211864,1
2012211865,1
2012211866,1
2012211867,1
2012211868,0
2012211869,0
2012211870,1
2012211871,1
2012211872,1
2012213303,1
2012211874,1
2012211875,1
2012211876,1
2012211877,1
2012211878,1
2012214580,1
2012214679,1
2012215079,1
2012215244,1
2012211884,1
2012211885,0
2012211886,1
2012211887,1
2012211972,1
2012211889,1
2012211891,1
2012211892,0
2012212257,1
2012211894,1
2012211895,1
2012215578,1
2012215620,1
2012215625,1
2012211899,0
2012211900,0
2012211902,1
2012215766,1
2012214026,1
2012211905,1
2012211906,1
2012211907,1
2012211908,1
2012211909,0
2012211910,1
2012211911,1
2012211912,1
2012211913,1
2012215903,1
2012211915,1
2012211916,1
2012211917,0
2012213026,1
2012211919,0
2012211920,1
2012211921,1
2012211922,1
2012213035,1
2012213059,1
2012211925,0
2012212831,1
2012210342,1
2012211929,1
2012210368,1
2012210446,1
2012210479,1
2012211934,1
2012211935,0
2012211936,1
2012210682,1
2012212480,1
2012211939,1
2012211940,0
2012211941,1
2012211942,1
2012211943,1
2012211944,1
2012212635,1
2012211946,1
2012211769,1
2012211949,1
2012212240,1
2012212258,1
2012211952,1
2012211953,1
2012212280,1
2012211955,0
2012211956,1
2012212820,1
2012211958,1
2012212856,1
2012211960,1
2012213527,1
2012211830,1
2012213113,1
2012211964,1
2012212597,1
2012215537,1
2012211967,1
2012211968,1
2012211969,1
2012215579,1
2012211971,1
2012211950,1
2012211973,1
2012211974,0
2012215143,1
2012211976,1
2012211567,1
2012211978,0
2012212582,1
2012211980,1
2012215212,1
2012211982,1
2012211983,1
2012213072,1
2012210108,1
2012211987,1
2012215497,1
2012211235,1
2012213125,1
2012211991,1
2012213078,1
2012211993,1
2012215840,1
2012210009,1
2012211996,1
2012211997,1
2012211017,1
2012211999,0
2012212000,1
2012214722,1
2012212002,1
2012212003,1
2012212005,1
2012212006,1
2012212007,1
2012212008,1
2012214526,1
2012212010,0
2012212218,1
2012212012,1
2012210384,1
2012212014,1
2012212015,1
2012212016,1
2012210749,1
2012212439,1
2012212021,1
2012210047,1
2012212024,1
2012212025,1
2012210094,1
2012212027,0
2012210170,1
2012212030,1
2012210224,1
2012212032,1
2012210423,1
2012212034,1
2012212497,1
2012212613,1
2012211948,1
2012212038,1
2012213041,1
2012212040,1
2012211374,1
2012212042,0
2012212043,1
2012212044,1
2012212045,1
2012215041,1
2012212047,1
2012211403,1
2012212049,0
2012212050,0
2012214789,1
2012212052,1
2012212053,1
2012212054,0
2012212055,1
2012212018,1
2012214197,1
2012214235,1
2012214242,1
2012212060,0
2012212061,1
2012214251,1
2012212064,1
2012212065,1
2012214845,1
2012212067,1
2012212068,1
2012212070,1
2012214917,1
2012214961,1
2012214981,1
2012214982,1
2012212075,1
2012214987,1
2012215019,1
2012212080,1
2012215021,1
2012212082,0
2012215215,1
2012212084,1
2012212085,1
2012212086,0
2012212087,1
2012212088,1
2012212089,1
2012212090,0
2012215252,1
2012212092,1
2012212093,0
2012212094,1
2012212095,1
2012212096,1
2012212097,1
2012212098,1
2012215253,1
2012212100,1
2012212101,1
2012212102,1
2012212103,1
2012212104,1
2012215468,1
2012212106,1
2012212107,1
2012211898,1
2012212443,1
2012212730,1
2012212112,1
2012212113,1
2012212116,0
2012212117,1
2012210315,1
2012212119,1
2012212120,1
2012212121,1
2012212122,1
2012212123,1
2012212124,1
2012212857,1
2012212126,0
2012212127,1
2012212128,1
2012211523,1
2012212130,1
2012212748,1
2012212901,1
2012212133,1
2012212134,1
2012212135,1
2012212136,1
2012212137,1
2012212138,1
2012211448,1
2012212140,1
2012212141,0
2012211285,1
2012212488,1
2012212144,1
2012210401,1
2012212146,1
2012210409,1
2012215658,1
2012212149,1
2012212150,0
2012212151,1
2012213745,1
2012212153,1
2012211253,1
2012212155,0
2012212156,1
2012212157,1
2012212158,1
2012214304,1
2012210904,1
2012212161,1
2012210907,1
2012210404,1
2012212164,1
2012213393,1
2012215748,1
2012212168,1
2012212169,0
2012210633,1
2012212171,1
2012212172,1
2012212173,1
2012210640,1
2012214054,1
2012212176,0
2012212178,1
2012212179,1
2012212180,1
2012212181,1
2012212182,1
2012210743,1
2012211410,1
2012212185,1
2012212186,1
2012212187,1
2012212188,1
2012212535,1
2012212190,1
2012212191,1
2012212192,0
2012212194,0
2012212195,1
2012215740,1
2012212197,0
2012212198,1
2012210144,1
2012212200,0
2012212201,1
2012212202,0
2012212204,1
2012212205,1
2012212206,1
2012212207,1
2012212208,0
2012212209,1
2012215039,1
2012212212,1
2012215808,1
2012215037,1
2012215611,1
2012212217,1
2012212968,1
2012212220,1
2012214828,1
2012215565,1
2012212225,1
2012212226,1
2012212227,1
2012211155,1
2012212229,1
2012215641,1
2012212231,1
2012212232,1
2012212233,1
2012212234,0
2012212235,1
2012214207,1
2012211504,1
2012212239,1
2012210618,1
2012215540,1
2012212242,1
2012210205,1
2012212244,1
2012214005,1
2012212246,1
2012212247,1
2012212248,1
2012212249,1
2012212250,1
2012212251,1
2012211495,1
2012210377,1
2012212254,1
2012212255,1
2012212414,1
2012213663,1
2012214604,1
2012212259,1
2012212260,1
2012212261,1
2012215016,1
2012215046,1
2012212264,1
2012212265,1
2012212266,0
2012211767,1
2012212077,1
2012212269,1
2012212270,1
2012212271,1
2012212272,1
2012212267,1
2012215428,1
2012212275,1
2012212276,1
2012212277,1
2012212278,1
2012212279,1
2012215548,1
2012215891,1
2012212282,1
2012213975,1
2012212284,1
2012216043,1
2012212286,1
2012212236,1
2012210187,1
2012212289,1
2012212290,1
2012214022,1
2012212292,1
2012212293,1
2012212294,1
2012212295,1
2012212296,1
2012214717,1
2012212298,1
2012212299,1
2012212300,1
2012216002,1
2012212919,1
2012212303,0
2012212304,1
2012215969,1
2012212306,1
2012212307,1
2012211574,1
2012211195,1
2012212310,1
2012212311,1
2012212671,1
2012212313,1
2012210213,1
2012215170,1
2012214059,1
2012212318,1
2012212320,1
2012212321,1
2012210387,1
2012212323,1
2012212324,1
2012215877,1
2012212326,1
2012213080,1
2012212328,1
2012212329,1
2012212330,1
2012212331,1
2012214761,1
2012212333,1
2012215191,1
2012212335,1
2012212336,1
2012212337,1
2012212338,1
2012212339,1
2012213810,1
2012210323,1
2012212343,1
2012212716,1
2012212345,1
2012212346,1
2012212327,1
2012210628,1
2012210166,1
2012212350,0
2012212166,1
2012212352,1
2012213266,1
2012212354,1
2012212355,1
2012210286,1
2012212357,1
2012212358,1
2012213490,1
2012212360,0
2012213670,1
2012212363,0
2012212364,1
2012212365,1
2012212366,1
2012212368,1
2012212238,1
2012212370,1
2012212371,1
2012211270,1
2012212374,1
2012212375,1
2012212376,1
2012214505,1
2012214817,1
2012212379,0
2012210563,1
2012212664,1
2012212435,1
2012212501,1
2012212604,1
2012212610,1
2012214213,1
2012213075,1
2012215682,1
2012213278,1
2012213481,1
2012215691,1
2012213627,1
2012213633,1
2012214020,1
2012214112,1
2012211932,1
2012210044,1
2012214194,0
2012214211,1
2012214767,1
2012214964,1
2012215012,1
2012215141,0
2012211219,1
2012215411,0
2012215414,1
2012215424,0
2012215491,1
2012210782,1
2012215609,1
2012215631,1
2012215843,1
2012215847,1
2012215938,1
2012215919,1
2012215970,1
2012215352,1
2012215705,1
2012215357,1
2012215359,1
2012215360,1
2012215361,1
2012215363,1
2012212747,1
2012215365,1
2012215366,1
2012215367,1
2012210558,1
2012215370,1
2012215371,1
2012215372,1
2012215373,1
2012215374,0
2012215375,0
2012215376,1
2012215377,1
2012215378,1
2012215379,1
2012212485,1
2012215382,1
2012215383,1
2012215385,1
2012215386,1
2012215387,1
2012215389,1
2012212679,1
2012215391,1
2012215393,1
2012215394,1
2012212818,1
2012215398,1
2012215399,1
2012215400,1
2012215401,1
2012212210,1
2012215403,1
2012215404,1
2012212222,1
2012215406,1
2012215407,1
2012215408,1
2012215409,1
2012215412,1
2012215413,1
2012212131,1
2012215416,1
2012212628,1
2012215418,0
2012214516,1
2012215420,1
2012211732,1
2012212351,1
2012215425,0
2012215426,1
2012215427,1
2012213016,1
2012211735,1
2012215430,1
2012215432,0
2012215435,1
2012215436,1
2012215437,1
2012215438,1
2012212611,1
2012211783,1
2012215442,1
2012215444,1
2012211853,1
2012215446,1
2012215450,1
2012215503,1
2012215504,1
2012215505,1
2012215506,1
2012212245,1
2012214127,1
2012215510,1
2012215511,1
2012215512,0
2012215513,1
2012215514,1
2012211348,1
2012215516,1
2012215517,1
2012215518,1
2012215066,1
2012213205,1
2012215521,1
2012211706,1
2012212099,1
2012215524,1
2012215525,1
2012215526,1
2012215527,1
2012212013,1
2012212189,1
2012215530,1
2012215531,1
2012215532,0
2012214205,1
2012215534,1
2012215535,1
2012215536,1
2012215495,1
2012215538,1
2012215539,1
2012213571,1
2012215541,1
2012215542,1
2012215544,1
2012213582,1
2012214587,1
2012210267,1
2012215549,1
2012215550,1
2012215551,1
2012215552,0
2012212385,1
2012215554,1
2012215556,1
2012215557,1
2012212396,1
2012213417,1
2012214522,1
2012213892,1
2012215564,1
2012213906,1
2012215567,1
2012215570,0
2012215571,0
2012211205,1
2012215704,1
2012215574,1
2012215575,1
2012215576,1
2012215577,1
2012215813,1
2012215858,1
2012215580,1
2012215581,1
2012215868,1
2012215583,1
2012213314,1
2012215587,1
2012213247,1
2012210006,1
2012215591,1
2012215592,0
2012215593,1
2012215595,1
2012215596,1
2012215597,1
2012215598,1
2012215599,1
2012215600,1
2012213535,1
2012215602,1
2012212423,1
2012211691,1
2012212213,1
2012211594,1
2012210929,1
2012215610,1
2012212528,1
2012215612,1
2012215613,1
2012215614,1
2012210305,1
2012215617,1
2012215619,1
2012211252,1
2012215622,1
2012215623,1
2012215624,1
2012215480,1
2012215626,1
2012215627,1
2012215628,1
2012215629,1
2012215632,1
2012215634,1
2012215635,1
2012215636,1
2012215637,1
2012215638,1
2012215640,1
2012212704,1
2012213612,1
2012215643,1
2012215644,1
2012213725,1
2012215005,1
2012212824,1
2012213419,1
2012214239,1
2012213011,1
2012215558,1
2012211328,1
2012214488,1
2012215652,1
2012215653,1
2012215654,1
2012215655,1
2012215656,1
2012214571,1
2012214574,1
2012214268,1
2012210953,1
2012215661,0
2012215662,1
2012212332,1
2012210264,1
2012215980,1
2012211406,1
2012214191,1
2012210428,1
2012215673,0
2012215674,1
2012215675,1
2012215959,1
2012215914,1
2012211001,1
2012214711,1
2012215683,1
2012211596,1
2012214351,1
2012210950,1
2012210901,1
2012215077,1
2012215690,1
2012211394,1
2012215692,1
2012212159,1
2012213909,1
2012215695,1
2012215952,1
2012215698,1
2012215699,1
2012214643,1
2012215701,1
2012212825,1
2012215546,1
2012210160,1
2012214815,1
2012211637,1
2012214802,1
2012215708,1
2012215709,0
2012215710,1
2012214806,1
2012213268,1
2012210958,1
2012214886,1
2012214929,1
2012214812,1
2012214969,1
2012213434,1
2012211796,1
2012214418,1
2012210116,1
2012210024,1
2012214036,1
2012213671,1
2012215727,1
2012214520,1
2012215522,1
2012213776,1
2012214545,1
2012212776,1
2012212892,1
2012215734,1
2012212789,1
2012215131,1
2012215164,1
2012214970,1
2012212873,1
2012211849,1
2012213994,1
2012211881,1
2012214146,1
2012215744,1
2012212287,1
2012215746,1
2012212381,1
2012215852,1
2012212056,1
2012211918,1
2012212624,1
2012211833,1
2012212356,1
2012215755,1
2012215756,1
2012212301,1
2012215758,1
2012215760,1
2012212199,1
2012212322,1
2012211247,1
2012210674,1
2012211777,1
2012211836,1
2012215767,1
2012212011,1
2012211903,1
2012215770,1
2012215771,1
2012215772,1
2012215773,1
2012215774,1
2012211931,1
2012215776,1
2012215777,0
2012215778,1
2012212183,1
2012215780,1
2012210580,1
2012211640,1
2012215784,1
2012215785,1
2012211795,1
2012211945,1
2012215788,1
2012215790,1
2012212406,1
2012215792,1
2012215553,1
2012210191,1
2012215237,1
2012215796,1
2012210398,1
2012215200,1
2012211395,1
2012211828,1
2012211686,1
2012213452,1
2012213476,1
2012215804,1
2012213591,1
2012215806,1
2012211923,1
2012212359,1
2012211998,1
2012215810,1
2012210480,1
2012211965,1
2012212697,1
2012212051,1
2012215815,1
2012211812,1
2012211717,1
2012211458,1
2012211989,1
2012215198,1
2012210700,1
2012214613,1
2012215666,1
2012211445,1
2012211483,1
2012215996,1
2012210714,1
2012210689,1
2012213195,1
2012211794,1
2012215833,1
2012212058,1
2012215835,1
2012212036,1
2012215837,1
2012215838,1
2012215839,1
2012211743,1
2012215841,1
2012215842,1
2012215844,1
2012215845,1
2012212514,1
2012212268,1
2012215606,1
2012215850,1
2012212593,1
2012211814,1
2012212057,1
2012215854,1
2012213521,1
2012212317,1
2012212956,1
2012212273,1
2012210233,1
2012215860,1
2012210290,1
2012210490,1
2012211713,1
2012211730,1
2012212291,1
2012214165,1
2012214137,1
2012213305,1
2012215870,1
2012212362,1
2012210276,1
2012215873,1
2012211807,1
2012215876,1
2012211181,1
2012215878,1
2012215280,1
2012215831,1
2012213326,1
2012212243,1
2012211821,1
2012215884,1
2012211981,1
2012212221,1
2012214669,1
2012212215,1
2012215889,0
2012212062,1
2012211703,1
2012211880,1
2012215893,1
2012212125,1
2012215895,1
2012215896,1
2012210146,1
2012213135,1
2012210111,1
2012212568,1
2012210585,1
2012212880,1
2012213908,0
2012212479,1
2012213912,1
2012211282,1
2012210140,1
2012213792,1
2012213916,1
2012213917,0
2012213919,1
2012213920,0
2012215171,1
2012213922,1
2012213923,1
2012213924,1
2012213926,1
2012213927,1
2012213928,1
2012213929,1
2012213930,1
2012215318,1
2012213932,1
2012213933,1
2012214171,1
2012213937,1
2012214477,1
2012213939,1
2012213941,0
2012213943,0
2012213945,1
2012214362,1
2012213947,1
2012213948,1
2012214598,1
2012214517,1
2012213951,1
2012213952,1
2012214395,1
2012213954,1
2012213955,1
2012213956,1
2012213957,1
2012213958,0
2012213173,1
2012214352,1
2012212551,1
2012215036,1
2012213964,1
2012213953,1
2012214943,1
2012213968,0
2012214599,1
2012214394,1
2012213971,1
2012213972,1
2012213973,1
2012212626,1
2012210750,1
2012213977,1
2012213978,1
2012213979,1
2012213980,1
2012213981,1
2012213982,1
2012213983,1
2012213985,0
2012213986,1
2012213987,1
2012213988,1
2012213989,1
2012213990,1
2012211081,1
2012213992,1
2012213993,0
2012214331,1
2012212546,1
2012213997,1
2012213082,1
2012214001,1
2012214523,1
2012214610,1
2012215210,1
2012214008,0
2012214010,1
2012215645,1
2012214014,1
2012214015,1
2012214016,1
2012214018,1
2012210373,1
2012214023,1
2012214024,1
2012214519,1
2012214465,1
2012214027,0
2012214028,1
2012214030,1
2012214340,1
2012214396,1
2012211798,1
2012214606,1
2012214035,0
2012212163,1
2012214037,1
2012212214,1
2012214039,1
2012211752,1
2012211914,1
2012212542,1
2012214043,0
2012212665,1
2012215358,1
2012211970,1
2012214049,1
2012212424,1
2012214051,1
2012214052,0
2012212449,1
2012214056,1
2012213255,1
2012214084,1
2012210005,1
2012214061,1
2012214062,1
2012214167,1
2012212111,1
2012214066,0
2012211715,1
2012214070,1
2012214155,1
2012214072,1
2012214073,0
2012211893,1
2012210295,1
2012212515,1
2012214079,1
2012214080,1
2012212165,1
2012211423,1
2012211749,1
2012212929,1
2012211725,1
2012214086,1
2012214087,1
2012214088,1
2012214090,1
2012214091,1
2012212256,1
2012212059,1
2012214095,1
2012214096,1
2012214097,1
2012211928,1
2012212347,1
2012210148,1
2012214104,1
2012212281,1
2012211975,1
2012212139,1
2012211992,1
2012211690,1
2012214114,1
2012214116,1
2012214117,1
2012213194,1
2012214119,1
2012214120,1
2012215369,1
2012214122,1
2012212629,1
2012214124,1
2012214125,1
2012212369,1
2012212772,1
2012214129,0
2012214130,1
2012212565,1
2012214132,1
2012214133,1
2012210483,1
2012213526,1
2012214136,1
2012214966,1
2012214138,1
2012214139,1
2012214140,1
2012213010,1
2012214142,1
2012214143,1
2012212896,1
2012214147,1
2012214148,1
2012214149,0
2012214150,0
2012214151,1
2012214152,0
2012212632,1
2012214154,1
2012214432,1
2012214156,1
2012214157,1
2012210987,1
2012214159,1
2012214435,1
2012212017,1
2012214162,1
2012211896,1
2012215483,1
2012214166,1
2012211810,1
2012214168,1
2012214170,1
2012211979,1
2012213190,1
2012214173,1
2012214174,1
2012211985,1
2012214176,1
2012214178,1
2012214179,1
2012214180,0
2012214181,1
2012214183,1
2012214185,0
2012212791,1
2012213996,1
2012212721,1
2012214189,0
2012214469,1
2012215562,1
2012215738,1
2012210041,1
2012214198,1
2012214199,1
2012210074,1
2012211148,1
2012214202,1
2012214203,1
2012212773,1
2012214529,1
2012215584,1
2012214209,1
2012214210,1
2012214212,1
2012216073,1
2012214215,1
2012214216,1
2012215543,1
2012214934,1
2012215902,1
2012215265,1
2012215267,1
2012215274,1
2012215275,1
2012215907,1
2012210739,1
2012215909,1
2012210796,1
2012213949,1
2012214092,1
2012215915,1
2012212935,1
2012210280,1
2012215922,1
2012215923,1
2012213398,1
2012215925,1
2012212378,1
2012215457,1
2012215928,1
2012213602,1
2012215930,0
2012215931,1
2012214509,1
2012212792,1
2012212760,1
2012215937,1
2012212252,1
2012215941,1
2012215943,1
2012215944,1
2012215945,1
2012215946,1
2012215948,1
2012215949,0
2012212717,1
2012214450,1
2012212793,1
2012215956,1
2012215898,1
2012215958,1
2012211839,1
2012212037,1
2012212309,1
2012212314,1
2012212154,1
2012215964,1
2012215965,1
2012215966,1
2012215967,1
2012215968,1
2012212162,1
2012211760,1
2012212174,1
2012211513,1
2012215974,1
2012215975,0
2012212752,1
2012214011,1
2012215978,1
2012211750,1
2012211533,1
2012216025,1
2012215982,1
2012215984,1
2012212696,1
2012215986,1
2012210777,1
2012215989,1
2012214389,1
2012215991,1
2012215992,1
2012215993,1
2012215994,1
2012214452,1
2012215761,1
2012215997,1
2012215998,1
2012215999,1
2012212305,1
2012216003,1
2012216004,1
2012216005,1
2012216007,1
2012212334,1
2012216009,1
2012216010,1
2012216011,1
2012216012,1
2012216013,1
2012216015,1
2012216016,0
2012216017,1
2012216018,1
2012216019,0
2012216020,1
2012211705,1
2012216022,1
2012216023,1
2012213950,1
2012212859,1
2012216026,1
2012216027,0
2012212720,1
2012216030,1
2012212726,1
2012216032,1
2012216033,1
2012216034,1
2012216035,1
2012212728,1
2012216037,1
2012216038,1
2012216039,1
2012216040,1
2012216041,1
2012216042,1
2012212740,1
2012216044,1
2012212745,1
2012212765,1
2012216048,1
2012216049,1
2012216051,1
2012216052,1
2012216053,1
2012216054,1
2012216056,1
2012216058,1
2012212778,1
2012216060,1
2012216061,1
2012216062,1
2012216063,1
2012216064,1
2012216065,1
2012216067,1
2012216068,1
2012216069,1
2012216070,1
2012216071,1
2012216072,1
2012212784,1
2012216074,1
2012216075,1
2012216076,1
2012216077,1
2012216078,1
2012216079,0
2012216080,1
2012216081,1
2012216082,1
2012216083,1
2012216084,1
2012216085,1
2012216086,1
2012216087,1
2012216088,1
2012212785,1
2012216090,0
2012216091,1
2012216092,1
2012216093,1
2012216094,1
2012216095,1
2012216096,1
2012212795,1
2012212674,1
2012210526,1
2012212946,0
2012212947,0
2012215528,1
2012212951,0
2012212952,1
2012212953,1
2012212954,1
2012210638,1
2012214201,1
2012214829,1
2012212960,1
2012212962,0
2012212863,1
2012212966,1
2012213149,1
2012214867,1
2012212033,1
2012212971,1
2012213438,1
2012212973,1
2012214740,1
2012212976,1
2012212977,1
2012212978,1
2012212979,1
2012211407,1
2012214123,1
2012212983,1
2012211197,1
2012212987,1
2012212988,1
2012212989,1
2012212990,1
2012215060,1
2012212992,1
2012214646,1
2012212995,1
2012212996,0
2012215529,1
2012215816,1
2012210621,1
2012213003,1
2012210477,1
2012213005,1
2012213006,1
2012213008,1
2012215417,1
2012214584,1
2012210705,1
2012214390,1
2012213015,1
2012213681,1
2012213355,1
2012213018,1
2012213019,1
2012213020,1
2012213400,1
2012213022,1
2012213023,1
2012213024,1
2012213025,1
2012213458,1
2012213027,1
2012213028,1
2012213029,1
2012213030,1
2012213031,0
2012213032,1
2012214462,1
2012213034,1
2012214541,1
2012214338,1
2012213037,1
2012213910,1
2012211191,1
2012213040,0
2012211930,1
2012213042,1
2012215509,1
2012213044,1
2012213045,1
2012213046,1
2012213047,1
2012215115,1
2012214376,1
2012212802,1
2012213051,1
2012215851,1
2012210194,1
2012213055,1
2012213056,1
2012213057,1
2012210684,1
2012210646,1
2012213061,1
2012215990,1
2012213063,1
2012213064,1
2012213065,1
